Order_Date,Alloy_Type,Quantity,Revenue,Customer_ID,Region,Industry,Product_Code
2023-01-12,Alloy B (Steel),208,1784.64,CUST-1005,Midwestern,Marine,PROD-002
2023-01-12,Alloy B (Steel),220,1837.0,CUST-1025,Western,Construction,PROD-012
2023-01-12,Alloy D (Titanium),408,18237.6,CUST-1045,Northeastern,Marine,PROD-014
2023-01-12,Alloy D (Titanium),238,10531.5,CUST-1070,Northeastern,Marine,PROD-019
2023-01-12,Alloy D (Titanium),102,4766.46,CUST-1023,Western,Aerospace,PROD-004
2023-01-12,Alloy E (Nickel),403,12364.04,CUST-1007,Western,Aerospace,PROD-015
2023-01-12,Alloy D (Titanium),95,4351.95,CUST-1003,Midwestern,Marine,PROD-009
2023-01-12,Alloy B (Steel),277,2351.73,CUST-1036,Midwestern,Automotive,PROD-017
2023-01-12,Alloy B (Steel),238,2122.96,CUST-1034,Midwestern,Automotive,PROD-002
2023-01-12,Alloy C (Copper),136,2996.08,CUST-1042,Northeastern,Construction,PROD-008
2023-01-12,Alloy E (Nickel),155,4462.45,CUST-1038,Western,Aerospace,PROD-005
2023-01-12,Alloy E (Nickel),808,23124.96,CUST-1004,Western,Electronics,PROD-020
2023-01-13,Alloy A (Aluminum),272,3987.52,CUST-1036,Southern,Automotive,PROD-016
2023-01-13,Alloy E (Nickel),138,4014.42,CUST-1036,Western,Chemical,PROD-015
2023-01-13,Alloy C (Copper),88,1958.88,CUST-1019,Southern,Construction,PROD-013
2023-01-13,Alloy E (Nickel),334,10060.08,CUST-1027,Southern,Aerospace,PROD-020
2023-01-13,Alloy D (Titanium),252,10979.64,CUST-1075,Southern,Aerospace,PROD-004
2023-01-13,Alloy C (Copper),58,1294.56,CUST-1023,Western,Electronics,PROD-013
2023-01-13,Alloy E (Nickel),103,3176.52,CUST-1024,Northeastern,Aerospace,PROD-010
2023-01-13,Alloy E (Nickel),337,10160.55,CUST-1036,Northeastern,Electronics,PROD-010
2023-01-13,Alloy C (Copper),57,1271.1,CUST-1047,Southern,Electronics,PROD-013
2023-01-13,Alloy D (Titanium),218,9722.8,CUST-1009,Southern,Aerospace,PROD-009
2023-01-13,Alloy C (Copper),76,1683.4,CUST-1071,Midwestern,Electronics,PROD-013
2023-01-13,Alloy A (Aluminum),273,4280.64,CUST-1070,Northeastern,Automotive,PROD-011
2023-01-13,Alloy B (Steel),122,1074.82,CUST-1064,Southern,Automotive,PROD-002
2023-01-13,Alloy B (Steel),344,2810.48,CUST-1028,Southern,Construction,PROD-002
2023-01-13,Alloy E (Nickel),105,3142.65,CUST-1048,Southern,Aerospace,PROD-005
2023-01-13,Alloy E (Nickel),404,12204.84,CUST-1017,Southern,Electronics,PROD-010
2023-01-13,Alloy B (Steel),257,2223.05,CUST-1072,Midwestern,Construction,PROD-012
2023-01-13,Alloy A (Aluminum),200,3072.0,CUST-1073,Western,Aerospace,PROD-016
2023-01-13,Alloy D (Titanium),155,7255.55,CUST-1004,Southern,Marine,PROD-004
2023-01-13,Alloy D (Titanium),142,6486.56,CUST-1080,Midwestern,Marine,PROD-019
2023-01-13,Alloy B (Steel),135,1135.35,CUST-1015,Western,Construction,PROD-007
2023-01-13,Alloy D (Titanium),191,8547.25,CUST-1033,Northeastern,Aerospace,PROD-019
2023-01-13,Alloy A (Aluminum),88,1338.48,CUST-1011,Southern,Electronics,PROD-006
2023-01-13,Alloy B (Steel),190,1687.2,CUST-1009,Southern,Marine,PROD-002
2023-01-13,Alloy C (Copper),404,8778.92,CUST-1023,Western,Electronics,PROD-013
2023-01-14,Alloy C (Copper),46,1034.54,CUST-1030,Midwestern,Construction,PROD-013
2023-01-14,Alloy C (Copper),18,413.28,CUST-1066,Western,Electronics,PROD-018
2023-01-14,Alloy D (Titanium),35,1566.6,CUST-1075,Western,Aerospace,PROD-009
2023-01-14,Alloy D (Titanium),121,5443.79,CUST-1055,Southern,Marine,PROD-004
2023-01-14,Alloy E (Nickel),35,1054.2,CUST-1012,Northeastern,Chemical,PROD-005
2023-01-14,Alloy C (Copper),87,1880.07,CUST-1007,Northeastern,Construction,PROD-003
2023-01-14,Alloy C (Copper),38,802.94,CUST-1078,Midwestern,Construction,PROD-013
2023-01-14,Alloy E (Nickel),42,1236.48,CUST-1066,Western,Aerospace,PROD-010
2023-01-14,Alloy D (Titanium),89,3932.02,CUST-1080,Western,Marine,PROD-014
2023-01-14,Alloy C (Copper),61,1291.37,CUST-1006,Western,Electronics,PROD-003
2023-01-14,Alloy B (Steel),155,1323.7,CUST-1025,Northeastern,Marine,PROD-002
2023-01-14,Alloy A (Aluminum),17,245.31,CUST-1038,Northeastern,Automotive,PROD-016
2023-01-14,Alloy A (Aluminum),53,784.4,CUST-1043,Northeastern,Automotive,PROD-006
2023-01-14,Alloy C (Copper),32,737.6,CUST-1002,Southern,Electronics,PROD-003
2023-01-14,Alloy D (Titanium),126,5692.68,CUST-1005,Northeastern,Marine,PROD-019
2023-01-14,Alloy E (Nickel),80,2487.2,CUST-1022,Southern,Electronics,PROD-020
2023-01-14,Alloy E (Nickel),18,537.3,CUST-1055,Western,Electronics,PROD-015
2023-01-14,Alloy A (Aluminum),126,1839.6,CUST-1017,Northeastern,Electronics,PROD-016
2023-01-14,Alloy D (Titanium),21,920.01,CUST-1055,Southern,Marine,PROD-004
2023-01-14,Alloy B (Steel),47,386.81,CUST-1033,Southern,Marine,PROD-012
2023-01-14,Alloy E (Nickel),48,1401.6,CUST-1035,Midwestern,Chemical,PROD-005
2023-01-14,Alloy D (Titanium),20,879.8,CUST-1057,Western,Marine,PROD-014
2023-01-14,Alloy B (Steel),39,329.55,CUST-1018,Western,Marine,PROD-007
2023-01-14,Alloy D (Titanium),32,1485.76,CUST-1075,Western,Aerospace,PROD-009
2023-01-14,Alloy D (Titanium),61,2633.98,CUST-1060,Northeastern,Aerospace,PROD-019
2023-01-14,Alloy C (Copper),36,781.56,CUST-1036,Western,Electronics,PROD-008
2023-01-14,Alloy A (Aluminum),45,645.75,CUST-1068,Western,Aerospace,PROD-006
2023-01-14,Alloy E (Nickel),27,817.56,CUST-1027,Northeastern,Aerospace,PROD-005
2023-01-14,Alloy C (Copper),40,852.8,CUST-1044,Southern,Electronics,PROD-003
2023-01-14,Alloy B (Steel),33,294.36,CUST-1044,Midwestern,Automotive,PROD-002
2023-01-14,Alloy E (Nickel),149,4325.47,CUST-1022,Northeastern,Electronics,PROD-020
2023-01-14,Alloy D (Titanium),27,1163.97,CUST-1042,Southern,Marine,PROD-004
2023-01-15,Alloy B (Steel),35,296.45,CUST-1020,Western,Construction,PROD-017
2023-01-15,Alloy D (Titanium),136,6294.08,CUST-1052,Midwestern,Aerospace,PROD-004
2023-01-15,Alloy D (Titanium),48,2231.52,CUST-1058,Midwestern,Aerospace,PROD-019
2023-01-15,Alloy C (Copper),17,374.51,CUST-1010,Northeastern,Construction,PROD-008
2023-01-15,Alloy B (Steel),173,1494.72,CUST-1008,Midwestern,Construction,PROD-017
2023-01-15,Alloy C (Copper),27,568.35,CUST-1036,Western,Construction,PROD-003
2023-01-15,Alloy C (Copper),29,668.74,CUST-1021,Southern,Construction,PROD-018
2023-01-15,Alloy D (Titanium),38,1729.38,CUST-1059,Western,Marine,PROD-009
2023-01-15,Alloy B (Steel),19,163.02,CUST-1010,Midwestern,Marine,PROD-002
2023-01-15,Alloy E (Nickel),107,3257.08,CUST-1044,Southern,Chemical,PROD-020
2023-01-15,Alloy C (Copper),98,2230.48,CUST-1032,Southern,Construction,PROD-003
2023-01-15,Alloy D (Titanium),74,3316.68,CUST-1018,Midwestern,Aerospace,PROD-009
2023-01-15,Alloy C (Copper),59,1256.11,CUST-1007,Southern,Electronics,PROD-008
2023-01-15,Alloy C (Copper),17,358.02,CUST-1043,Northeastern,Electronics,PROD-013
2023-01-15,Alloy C (Copper),45,1001.7,CUST-1032,Western,Electronics,PROD-013
2023-01-15,Alloy D (Titanium),44,2015.64,CUST-1032,Western,Marine,PROD-019
2023-01-15,Alloy E (Nickel),24,718.8,CUST-1034,Midwestern,Electronics,PROD-005
2023-01-15,Alloy C (Copper),43,935.25,CUST-1028,Western,Electronics,PROD-008
2023-01-15,Alloy C (Copper),29,633.65,CUST-1031,Western,Construction,PROD-018
2023-01-15,Alloy C (Copper),17,374.68,CUST-1079,Western,Electronics,PROD-008
2023-01-15,Alloy B (Steel),44,392.48,CUST-1016,Northeastern,Construction,PROD-007
2023-01-15,Alloy B (Steel),56,477.12,CUST-1052,Western,Construction,PROD-017
2023-01-15,Alloy B (Steel),107,905.22,CUST-1063,Southern,Construction,PROD-007
2023-01-15,Alloy C (Copper),42,894.18,CUST-1027,Midwestern,Construction,PROD-003
2023-01-15,Alloy E (Nickel),20,595.2,CUST-1055,Southern,Electronics,PROD-005
2023-01-15,Alloy D (Titanium),79,3471.26,CUST-1021,Midwestern,Aerospace,PROD-009
2023-01-15,Alloy E (Nickel),91,2765.49,CUST-1013,Western,Aerospace,PROD-005
2023-01-15,Alloy C (Copper),42,887.88,CUST-1045,Western,Construction,PROD-018
2023-01-15,Alloy A (Aluminum),21,303.24,CUST-1021,Midwestern,Electronics,PROD-011
2023-01-15,Alloy B (Steel),40,349.6,CUST-1052,Northeastern,Construction,PROD-002
2023-01-15,Alloy C (Copper),60,1378.2,CUST-1064,Western,Electronics,PROD-013
2023-01-15,Alloy B (Steel),28,248.36,CUST-1048,Northeastern,Construction,PROD-002
2023-01-15,Alloy A (Aluminum),63,915.39,CUST-1021,Midwestern,Automotive,PROD-006
2023-01-16,Alloy C (Copper),197,4359.61,CUST-1080,Northeastern,Construction,PROD-003
2023-01-16,Alloy B (Steel),60,501.0,CUST-1019,Southern,Marine,PROD-002
2023-01-16,Alloy D (Titanium),126,5831.28,CUST-1022,Midwestern,Marine,PROD-014
2023-01-16,Alloy B (Steel),99,849.42,CUST-1018,Midwestern,Marine,PROD-017
2023-01-16,Alloy E (Nickel),232,6904.32,CUST-1057,Midwestern,Electronics,PROD-015
2023-01-16,Alloy E (Nickel),263,7958.38,CUST-1003,Southern,Aerospace,PROD-010
2023-01-16,Alloy A (Aluminum),208,3022.24,CUST-1009,Midwestern,Automotive,PROD-011
2023-01-16,Alloy C (Copper),66,1503.48,CUST-1051,Southern,Electronics,PROD-013
2023-01-16,Alloy D (Titanium),169,7555.99,CUST-1064,Western,Aerospace,PROD-019
2023-01-16,Alloy C (Copper),411,9050.22,CUST-1017,Northeastern,Electronics,PROD-013
2023-01-16,Alloy D (Titanium),255,12038.55,CUST-1047,Northeastern,Aerospace,PROD-004
2023-01-16,Alloy B (Steel),88,724.24,CUST-1074,Western,Automotive,PROD-007
2023-01-16,Alloy A (Aluminum),156,2257.32,CUST-1031,Western,Electronics,PROD-006
2023-01-16,Alloy D (Titanium),140,6391.0,CUST-1058,Western,Marine,PROD-019
2023-01-16,Alloy C (Copper),254,5359.4,CUST-1002,Southern,Electronics,PROD-013
2023-01-16,Alloy A (Aluminum),178,2616.6,CUST-1061,Western,Aerospace,PROD-011
2023-01-16,Alloy D (Titanium),410,18700.1,CUST-1029,Midwestern,Marine,PROD-019
2023-01-16,Alloy E (Nickel),196,6064.24,CUST-1008,Midwestern,Electronics,PROD-005
2023-01-16,Alloy B (Steel),112,922.88,CUST-1003,Western,Construction,PROD-012
2023-01-16,Alloy C (Copper),84,1818.6,CUST-1079,Midwestern,Electronics,PROD-018
2023-01-16,Alloy E (Nickel),243,6927.93,CUST-1026,Northeastern,Aerospace,PROD-010
2023-01-16,Alloy B (Steel),195,1575.6,CUST-1013,Western,Construction,PROD-002
2023-01-16,Alloy B (Steel),293,2554.96,CUST-1078,Western,Automotive,PROD-012
2023-01-16,Alloy E (Nickel),372,11126.52,CUST-1016,Midwestern,Chemical,PROD-020
2023-01-16,Alloy E (Nickel),282,8558.7,CUST-1010,Southern,Aerospace,PROD-010
2023-01-17,Alloy E (Nickel),120,3760.8,CUST-1049,Northeastern,Chemical,PROD-005
2023-01-17,Alloy A (Aluminum),710,10962.4,CUST-1059,Northeastern,Automotive,PROD-006
2023-01-17,Alloy A (Aluminum),115,1774.45,CUST-1039,Midwestern,Automotive,PROD-016
2023-01-17,Alloy E (Nickel),246,7352.94,CUST-1022,Southern,Aerospace,PROD-005
2023-01-17,Alloy B (Steel),161,1366.89,CUST-1070,Southern,Automotive,PROD-017
2023-01-17,Alloy B (Steel),68,590.24,CUST-1058,Northeastern,Marine,PROD-002
2023-01-17,Alloy E (Nickel),197,5923.79,CUST-1071,Western,Electronics,PROD-010
2023-01-17,Alloy B (Steel),60,521.4,CUST-1061,Western,Construction,PROD-012
2023-01-17,Alloy D (Titanium),722,31334.8,CUST-1037,Western,Marine,PROD-014
2023-01-17,Alloy B (Steel),408,3484.32,CUST-1032,Northeastern,Marine,PROD-017
2023-01-17,Alloy B (Steel),282,2408.28,CUST-1015,Southern,Automotive,PROD-007
2023-01-17,Alloy E (Nickel),186,5529.78,CUST-1057,Southern,Aerospace,PROD-020
2023-01-17,Alloy C (Copper),171,3585.87,CUST-1044,Southern,Electronics,PROD-013
2023-01-17,Alloy D (Titanium),136,6076.48,CUST-1010,Northeastern,Marine,PROD-014
2023-01-17,Alloy B (Steel),108,894.24,CUST-1030,Southern,Automotive,PROD-012
2023-01-17,Alloy B (Steel),494,4189.12,CUST-1057,Northeastern,Marine,PROD-012
2023-01-17,Alloy A (Aluminum),67,977.53,CUST-1057,Northeastern,Automotive,PROD-001
2023-01-17,Alloy D (Titanium),279,12549.42,CUST-1004,Southern,Marine,PROD-004
2023-01-17,Alloy E (Nickel),66,1964.16,CUST-1071,Northeastern,Aerospace,PROD-015
2023-01-18,Alloy A (Aluminum),765,11666.25,CUST-1063,Western,Aerospace,PROD-016
2023-01-18,Alloy C (Copper),422,9216.48,CUST-1004,Southern,Construction,PROD-013
2023-01-18,Alloy E (Nickel),62,1920.14,CUST-1003,Western,Aerospace,PROD-005
2023-01-18,Alloy A (Aluminum),130,1940.9,CUST-1035,Western,Automotive,PROD-001
2023-01-18,Alloy A (Aluminum),165,2554.2,CUST-1060,Midwestern,Aerospace,PROD-006
2023-01-18,Alloy B (Steel),89,772.52,CUST-1003,Western,Automotive,PROD-012
2023-01-18,Alloy E (Nickel),117,3656.25,CUST-1061,Midwestern,Aerospace,PROD-005
2023-01-18,Alloy C (Copper),350,7556.5,CUST-1032,Western,Construction,PROD-008
2023-01-18,Alloy A (Aluminum),335,5028.35,CUST-1019,Southern,Aerospace,PROD-006
2023-01-18,Alloy E (Nickel),122,3790.54,CUST-1012,Southern,Electronics,PROD-020
2023-01-18,Alloy D (Titanium),445,20065.05,CUST-1015,Midwestern,Marine,PROD-009
2023-01-18,Alloy E (Nickel),204,6201.6,CUST-1024,Northeastern,Aerospace,PROD-010
2023-01-18,Alloy C (Copper),627,13386.45,CUST-1019,Midwestern,Electronics,PROD-018
2023-01-18,Alloy B (Steel),76,655.88,CUST-1042,Western,Marine,PROD-012
2023-01-18,Alloy B (Steel),73,611.01,CUST-1066,Midwestern,Construction,PROD-017
2023-01-18,Alloy E (Nickel),558,16840.44,CUST-1014,Northeastern,Chemical,PROD-020
2023-01-18,Alloy D (Titanium),80,3657.6,CUST-1015,Northeastern,Marine,PROD-014
2023-01-18,Alloy C (Copper),82,1749.88,CUST-1040,Midwestern,Construction,PROD-003
2023-01-19,Alloy D (Titanium),384,17571.84,CUST-1068,Northeastern,Marine,PROD-009
2023-01-19,Alloy D (Titanium),92,3966.12,CUST-1041,Southern,Marine,PROD-014
2023-01-19,Alloy B (Steel),110,962.5,CUST-1030,Northeastern,Marine,PROD-017
2023-01-19,Alloy E (Nickel),213,6142.92,CUST-1020,Northeastern,Aerospace,PROD-005
2023-01-19,Alloy D (Titanium),403,17345.12,CUST-1009,Western,Marine,PROD-009
2023-01-19,Alloy D (Titanium),75,3336.0,CUST-1071,Midwestern,Marine,PROD-004
2023-01-19,Alloy B (Steel),214,1889.62,CUST-1047,Southern,Marine,PROD-012
2023-01-19,Alloy C (Copper),210,4714.5,CUST-1051,Western,Construction,PROD-008
2023-01-19,Alloy C (Copper),213,4801.02,CUST-1066,Midwestern,Construction,PROD-013
2023-01-19,Alloy D (Titanium),100,4604.0,CUST-1053,Midwestern,Aerospace,PROD-014
2023-01-19,Alloy A (Aluminum),153,2253.69,CUST-1045,Northeastern,Electronics,PROD-001
2023-01-19,Alloy C (Copper),59,1293.87,CUST-1030,Western,Electronics,PROD-008
2023-01-19,Alloy A (Aluminum),371,5550.16,CUST-1022,Northeastern,Aerospace,PROD-016
2023-01-19,Alloy E (Nickel),278,8175.98,CUST-1071,Western,Electronics,PROD-020
2023-01-19,Alloy E (Nickel),80,2442.4,CUST-1035,Midwestern,Aerospace,PROD-015
2023-01-19,Alloy A (Aluminum),259,3890.18,CUST-1063,Northeastern,Electronics,PROD-001
2023-01-19,Alloy A (Aluminum),62,912.02,CUST-1063,Midwestern,Aerospace,PROD-006
2023-01-19,Alloy D (Titanium),407,18803.4,CUST-1014,Northeastern,Marine,PROD-014
2023-01-19,Alloy B (Steel),89,783.2,CUST-1040,Midwestern,Marine,PROD-002
2023-01-19,Alloy B (Steel),100,840.0,CUST-1046,Northeastern,Automotive,PROD-002
2023-01-19,Alloy C (Copper),77,1680.91,CUST-1030,Midwestern,Electronics,PROD-003
2023-01-19,Alloy C (Copper),636,13470.48,CUST-1014,Northeastern,Construction,PROD-008
2023-01-19,Alloy D (Titanium),296,13725.52,CUST-1051,Southern,Aerospace,PROD-019
2023-01-19,Alloy C (Copper),108,2473.2,CUST-1077,Northeastern,Electronics,PROD-003
2023-01-19,Alloy D (Titanium),264,11927.52,CUST-1014,Midwestern,Marine,PROD-019
2023-01-20,Alloy A (Aluminum),81,1187.46,CUST-1019,Southern,Electronics,PROD-011
2023-01-20,Alloy A (Aluminum),543,8280.75,CUST-1015,Northeastern,Aerospace,PROD-001
2023-01-20,Alloy D (Titanium),149,6873.37,CUST-1019,Southern,Aerospace,PROD-004
2023-01-20,Alloy B (Steel),244,2137.44,CUST-1018,Midwestern,Automotive,PROD-017
2023-01-20,Alloy C (Copper),273,6205.29,CUST-1046,Western,Electronics,PROD-008
2023-01-20,Alloy A (Aluminum),587,9086.76,CUST-1045,Western,Automotive,PROD-016
2023-01-20,Alloy A (Aluminum),271,4108.36,CUST-1019,Northeastern,Aerospace,PROD-001
2023-01-20,Alloy D (Titanium),221,9560.46,CUST-1037,Northeastern,Aerospace,PROD-009
2023-01-20,Alloy B (Steel),116,1028.92,CUST-1062,Northeastern,Automotive,PROD-017
2023-01-20,Alloy C (Copper),114,2498.88,CUST-1020,Midwestern,Construction,PROD-008
2023-01-20,Alloy B (Steel),386,3134.32,CUST-1061,Western,Automotive,PROD-017
2023-01-20,Alloy C (Copper),218,4691.36,CUST-1040,Western,Construction,PROD-013
2023-01-20,Alloy B (Steel),112,996.8,CUST-1027,Southern,Marine,PROD-012
2023-01-20,Alloy C (Copper),436,9116.76,CUST-1038,Midwestern,Construction,PROD-008
2023-01-20,Alloy D (Titanium),411,18482.67,CUST-1039,Midwestern,Aerospace,PROD-019
2023-01-21,Alloy C (Copper),51,1128.63,CUST-1048,Southern,Construction,PROD-008
2023-01-21,Alloy D (Titanium),25,1178.75,CUST-1050,Western,Aerospace,PROD-004
2023-01-21,Alloy C (Copper),18,384.48,CUST-1045,Midwestern,Construction,PROD-003
2023-01-21,Alloy A (Aluminum),30,434.1,CUST-1051,Northeastern,Automotive,PROD-011
2023-01-21,Alloy D (Titanium),27,1178.01,CUST-1042,Midwestern,Marine,PROD-019
2023-01-21,Alloy A (Aluminum),191,2803.88,CUST-1018,Northeastern,Aerospace,PROD-006
2023-01-21,Alloy E (Nickel),47,1447.13,CUST-1049,Western,Aerospace,PROD-005
2023-01-21,Alloy B (Steel),27,240.3,CUST-1046,Western,Marine,PROD-017
2023-01-21,Alloy A (Aluminum),18,279.36,CUST-1011,Midwestern,Aerospace,PROD-011
2023-01-21,Alloy E (Nickel),34,1017.28,CUST-1037,Western,Electronics,PROD-010
2023-01-21,Alloy E (Nickel),58,1763.78,CUST-1029,Midwestern,Electronics,PROD-020
2023-01-21,Alloy E (Nickel),165,5085.3,CUST-1017,Southern,Aerospace,PROD-015
2023-01-21,Alloy D (Titanium),34,1479.0,CUST-1033,Northeastern,Marine,PROD-004
2023-01-21,Alloy D (Titanium),21,913.92,CUST-1073,Southern,Aerospace,PROD-019
2023-01-21,Alloy A (Aluminum),17,255.85,CUST-1002,Midwestern,Aerospace,PROD-006
2023-01-21,Alloy E (Nickel),108,3190.32,CUST-1068,Midwestern,Aerospace,PROD-005
2023-01-21,Alloy C (Copper),46,1006.94,CUST-1041,Southern,Construction,PROD-008
2023-01-21,Alloy E (Nickel),53,1590.53,CUST-1051,Southern,Chemical,PROD-010
2023-01-21,Alloy A (Aluminum),95,1411.7,CUST-1021,Northeastern,Automotive,PROD-006
2023-01-21,Alloy C (Copper),98,2175.6,CUST-1073,Midwestern,Electronics,PROD-013
2023-01-21,Alloy B (Steel),39,334.23,CUST-1032,Southern,Marine,PROD-012
2023-01-21,Alloy D (Titanium),108,4623.48,CUST-1023,Midwestern,Marine,PROD-009
2023-01-21,Alloy C (Copper),24,526.32,CUST-1062,Midwestern,Electronics,PROD-013
2023-01-22,Alloy C (Copper),26,545.22,CUST-1063,Midwestern,Construction,PROD-008
2023-01-22,Alloy D (Titanium),36,1604.88,CUST-1046,Southern,Marine,PROD-009
2023-01-22,Alloy D (Titanium),65,2809.3,CUST-1001,Midwestern,Marine,PROD-009
2023-01-22,Alloy A (Aluminum),74,1139.6,CUST-1037,Midwestern,Aerospace,PROD-001
2023-01-22,Alloy B (Steel),71,623.38,CUST-1007,Southern,Marine,PROD-007
2023-01-22,Alloy E (Nickel),62,1921.38,CUST-1019,Midwestern,Electronics,PROD-015
2023-01-22,Alloy A (Aluminum),28,407.96,CUST-1066,Northeastern,Aerospace,PROD-016
2023-01-22,Alloy A (Aluminum),20,294.0,CUST-1054,Midwestern,Automotive,PROD-011
2023-01-22,Alloy E (Nickel),70,2155.3,CUST-1061,Southern,Chemical,PROD-015
2023-01-22,Alloy D (Titanium),57,2513.13,CUST-1045,Northeastern,Aerospace,PROD-009
2023-01-22,Alloy D (Titanium),183,8158.14,CUST-1051,Southern,Aerospace,PROD-019
2023-01-22,Alloy D (Titanium),51,2409.75,CUST-1001,Midwestern,Marine,PROD-004
2023-01-22,Alloy A (Aluminum),35,525.7,CUST-1062,Western,Electronics,PROD-011
2023-01-22,Alloy B (Steel),29,246.21,CUST-1070,Northeastern,Marine,PROD-012
2023-01-22,Alloy B (Steel),40,356.4,CUST-1017,Southern,Marine,PROD-012
2023-01-22,Alloy A (Aluminum),63,941.85,CUST-1005,Midwestern,Aerospace,PROD-011
2023-01-22,Alloy B (Steel),40,324.4,CUST-1054,Midwestern,Construction,PROD-002
2023-01-22,Alloy C (Copper),67,1534.3,CUST-1005,Northeastern,Electronics,PROD-008
2023-01-22,Alloy C (Copper),40,900.4,CUST-1024,Northeastern,Construction,PROD-018
2023-01-22,Alloy C (Copper),36,831.24,CUST-1011,Midwestern,Construction,PROD-013
2023-01-22,Alloy D (Titanium),147,6416.55,CUST-1004,Midwestern,Aerospace,PROD-019
2023-01-23,Alloy B (Steel),112,972.16,CUST-1026,Southern,Automotive,PROD-017
2023-01-23,Alloy C (Copper),105,2365.65,CUST-1041,Northeastern,Construction,PROD-018
2023-01-23,Alloy A (Aluminum),110,1706.1,CUST-1065,Western,Electronics,PROD-011
2023-01-23,Alloy B (Steel),154,1362.9,CUST-1015,Northeastern,Marine,PROD-012
2023-01-23,Alloy B (Steel),293,2443.62,CUST-1075,Southern,Construction,PROD-002
2023-01-23,Alloy A (Aluminum),82,1199.66,CUST-1055,Northeastern,Automotive,PROD-001
2023-01-23,Alloy A (Aluminum),571,8736.3,CUST-1033,Western,Electronics,PROD-011
2023-01-23,Alloy D (Titanium),65,2884.05,CUST-1012,Western,Aerospace,PROD-009
2023-01-23,Alloy A (Aluminum),72,1100.16,CUST-1076,Northeastern,Electronics,PROD-016
2023-01-23,Alloy C (Copper),144,3060.0,CUST-1008,Midwestern,Construction,PROD-013
2023-01-23,Alloy B (Steel),183,1524.39,CUST-1061,Western,Marine,PROD-002
2023-01-23,Alloy E (Nickel),104,3186.56,CUST-1032,Northeastern,Electronics,PROD-020
2023-01-23,Alloy B (Steel),160,1403.2,CUST-1023,Midwestern,Automotive,PROD-017
2023-01-23,Alloy C (Copper),149,3362.93,CUST-1019,Western,Electronics,PROD-013
2023-01-23,Alloy B (Steel),193,1594.18,CUST-1039,Western,Construction,PROD-007
2023-01-23,Alloy C (Copper),145,3319.05,CUST-1078,Northeastern,Construction,PROD-003
2023-01-23,Alloy B (Steel),97,854.57,CUST-1013,Southern,Marine,PROD-002
2023-01-23,Alloy C (Copper),104,2282.8,CUST-1034,Western,Construction,PROD-008
2023-01-23,Alloy A (Aluminum),227,3432.24,CUST-1072,Midwestern,Electronics,PROD-011
2023-01-23,Alloy E (Nickel),194,5831.64,CUST-1024,Western,Chemical,PROD-020
2023-01-24,Alloy B (Steel),292,2476.16,CUST-1028,Southern,Construction,PROD-002
2023-01-24,Alloy D (Titanium),319,15059.99,CUST-1009,Southern,Aerospace,PROD-004
2023-01-24,Alloy C (Copper),70,1519.0,CUST-1015,Midwestern,Construction,PROD-018
2023-01-24,Alloy B (Steel),378,3152.52,CUST-1057,Midwestern,Automotive,PROD-012
